Friday_of_Week,NFCI,ANFCI,Risk,Credit,Leverage,Nonfinancial_Leverage
05/30/1980,2.70155950979915,2.18291527171858,2.34825689051982,3.1915134726266,1.16452929843707,1.47720440903568
06/06/1980,2.38531646023339,1.95491100498255,2.08117221419589,3.05718232478072,1.04477644573558,1.44495455035088
06/13/1980,2.07479040789225,1.72885850025115,1.82136928426755,2.90590509032902,0.912999316046894,1.40909637097548
06/20/1980,1.77741962224962,1.48621263021245,1.57390144154403,2.74368876286594,0.772091530833861,1.37013618571328
06/27/1980,1.50516481266104,1.23825125065838,1.34789845105457,2.57690095794275,0.625689067148442,1.32868706547057
07/04/1980,1.26823699255899,1.01113733729826,1.15179074464155,2.41167643221439,0.476996022103044,1.28539814038229
07/11/1980,1.0724572591093,0.823844774097734,0.989884932561895,2.25415482604062,0.329389281289298,1.24106720353025
07/18/1980,0.925800933467969,0.7046191450309,0.869877901533749,2.10918631849626,0.185607974904892,1.19637133084112
07/25/1980,0.825898917806696,0.646593876847651,0.78944187159003,1.98072953938222,0.0485314173614995,1.1519609314912
08/01/1980,0.771399331355195,0.637322394747466,0.747900342400035,1.8715785739392,-0.0796579467384374,1.10840890364283
08/08/1980,0.758097040451101,0.662627266998941,0.741423862370443,1.78378660635712,-0.196708737573425,1.06618940172214
08/15/1980,0.776579578830175,0.704272624343138,0.76225368951833,1.71739624778414,-0.30128963181822,1.02567804741194
08/22/1980,0.817465420687875,0.750400659085917,0.802094225319472,1.67233304854908,-0.392344500470494,0.987164659188692
08/29/1980,0.877839520330575,0.808989431300652,0.859022264169213,1.64756744445559,-0.469112839102787,0.950858385040608
09/05/1980,0.9511520786618,0.873254983373836,0.927609643881901,1.64164308775212,-0.531473944294006,0.916903295300315
09/12/1980,1.03064630875805,0.922399643444595,1.00259707029315,1.6525147801475,-0.579948975884633,0.885394934453945
09/19/1980,1.11996017730295,0.95655622985293,1.08819426245185,1.67815445984612,-0.614658640350893,0.856389802118733
09/26/1980,1.21911720420342,0.966961167979359,1.18493992167394,1.71644704199488,-0.635976018301831,0.829924829455173
10/03/1980,1.3316670659962,0.959718084143652,1.29701564302727,1.76529928519719,-0.644710003258033,0.806023153952637
10/10/1980,1.45911451575214,0.95152178464192,1.42587338656627,1.82275089464332,-0.641204344395075,0.784711816158872
10/17/1980,1.61133062097545,0.980709152845409,1.58156685324298,1.88677700139634,-0.626375778754703,0.765978787095122
10/24/1980,1.78552726037019,1.05717746687963,1.76055757906564,1.95579691769445,-0.600382451228822,0.749816196359189
10/31/1980,1.98427420951856,1.1997260524573,1.96436768453082,2.02850274825511,-0.56388450378272,0.7361969838735
11/07/1980,2.20229941942756,1.40109319721545,2.18711159542852,2.10328724694744,-0.517557736327491,0.725079933372237
11/14/1980,2.42839598693157,1.63864591771911,2.415914509567,2.17930069716304,-0.462283867261944,0.71640926151471
11/21/1980,2.65527240271859,1.90279006746005,2.64279580401693,2.25539971811027,-0.399623173451726,0.710116326363699
11/28/1980,2.87201247517269,2.17859970433166,2.85571598936648,2.33047260463844,-0.330757028853497,0.706118285633598
12/05/1980,3.05676312540601,2.42887290763941,3.03301125959164,2.40326014322969,-0.257847057239374,0.704319988953396
12/12/1980,3.19746195175153,2.63437682227206,3.16280352180499,2.47247805823284,-0.183193477080147,0.704615483256862
12/19/1980,3.29092639017914,2.78572651268267,3.24226829235745,2.5366063490757,-0.10856216658746,0.706887772525346
12/26/1980,3.3163695311026,2.82656838200212,3.25185890424597,2.59417248849423,-0.0358707901012142,0.711009165394653
01/02/1981,3.28321865831497,2.76439609865501,3.20288378106561,2.64341894413244,0.0324437257257204,0.716852348899562
01/09/1981,3.19308569994867,2.59778420863016,3.09713737065109,2.68321396475668,0.0961936882512265,0.724286117688754
01/16/1981,3.05803923093757,2.35828310982323,2.94849405183173,2.71239854514747,0.154048086884523,0.733158870414631
01/23/1981,2.88742859729422,2.08260107329158,2.76675174723374,2.730453776453,0.206131642486923,0.743348354428646
01/30/1981,2.69710936941122,1.81776216744116,2.56817792897914,2.73733190434733,0.252579925925008,0.754728295332072
02/06/1981,2.49637562922385,1.58192815837375,2.36272440961295,2.73340601918596,0.293527867456765,0.767170202266761
02/13/1981,2.30162353043041,1.39535653254893,2.16664883025304,2.71963636460013,0.330049356654424,0.780539838129095
02/20/1981,2.12477728663962,1.25393686123035,1.99129636215705,2.69773150459457,0.362973185167515,0.794687748111025
02/27/1981,1.96640686073,1.12966022766201,1.83751465588645,2.6694112756034,0.392991228635012,0.809438489938749
03/06/1981,1.83858892033385,1.03118095950367,1.71658605766943,2.63693037494487,0.421305022599937,0.824588139874883
03/13/1981,1.74380684309535,0.960716665127762,1.63018944816643,2.60283233913136,0.449158256850545,0.839895387046125
03/20/1981,1.6848570563402,0.92745183637183,1.58051907775477,2.56961966172619,0.477357082024925,0.855080236553733
03/27/1981,1.6635990895605,0.941615638881191,1.56847353886909,2.53980774069383,0.50685810624105,0.869836303384802
04/03/1981,1.68047679349101,1.00494534492849,1.59286296641354,2.51576330041208,0.539215777089906,0.883851740878236
04/10/1981,1.73095695893138,1.0933821969975,1.64828164512723,2.49960491347039,0.574848543467115,0.89676272107071
04/17/1981,1.81605731425118,1.19895614904275,1.73476104932022,2.49240745128936,0.61475535965831,0.908291241180027
04/24/1981,1.92423045672369,1.29249468099862,1.84091941153768,2.49436560817511,0.659151936280515,0.918190680045903
05/01/1981,2.05332334323887,1.38072234067516,1.96493245251353,2.50480388884583,0.708180081675638,0.926275601212349
05/08/1981,2.20159150794984,1.48553649447053,2.10655559944659,2.52189129354222,0.76157585372685,0.932443182663771
05/15/1981,2.36170162631298,1.62360138655276,2.25936640146969,2.54364481156963,0.818974164453306,0.936670618707305
05/22/1981,2.52784453031507,1.80425434800017,2.41978898222573,2.56746053609873,0.879361296667801,0.93901027565072
05/29/1981,2.70125619146136,2.03873309013447,2.59035761663306,2.59094557124625,0.942213290355157,0.939590474882148
06/05/1981,2.86976130686721,2.29679614435503,2.76047726211944,2.61208477264617,1.00664594426032,0.938604361145697
06/12/1981,3.03316606366073,2.56482560688506,2.92997100473033,2.62951884585977,1.07265253161992,0.936302614180756
06/19/1981,3.18142265262049,2.81773747162621,3.08885058363197,2.64279975998878,1.1397504715922,0.932986343397754
06/26/1981,3.30886689947388,3.04500462496576,3.23004691212142,2.65234636696141,1.20838252896069,0.928984889022857
07/03/1981,3.40903560414853,3.24228875646138,3.34582691547397,2.65928404108789,1.27839849889297,0.924626191633295
07/10/1981,3.4800466456109,3.40397827080292,3.43135080549924,2.66574911783897,1.35030175241227,0.920276570765672
07/17/1981,3.52068737420109,3.52114859448094,3.48390131984452,2.67342126241222,1.42412974312692,0.916249876518214
07/24/1981,3.52893634779287,3.57340391214352,3.50046587715199,2.6840022764204,1.49945368738818,0.912828864234375
07/31/1981,3.5119498069631,3.56491415946742,3.48679248786208,2.69902775380142,1.57646325639609,0.910257026567303
08/07/1981,3.46945962510456,3.49268633369839,3.44339303610195,2.71909124130057,1.65394515719039,0.908721887184593
08/14/1981,3.40834687617024,3.38313871995436,3.37697022483447,2.74494449924701,1.73151468128302,0.908342052047845
08/21/1981,3.33531967688396,3.26851215274051,3.29536187708636,2.77657599186525,1.80772359057283,0.909166994292684
08/28/1981,3.25850410977558,3.17618917689589,3.20678181576053,2.81397757422852,1.88196641497691,0.911169979959025
09/04/1981,3.18095724376217,3.10927227238244,3.11492551841241,2.8567670578459,1.95303710993644,0.914244121895699
09/11/1981,3.11014402729888,3.0667019853291,3.02733372199032,2.90446960672976,2.02024831789908,0.91820525664259
09/18/1981,3.0434085593347,3.02140543482174,2.94193536373372,2.95600701688628,2.0828108462858,0.922787659265755
09/25/1981,2.98123679006786,2.96421642552596,2.85979157644718,3.01005596774791,2.13991249891292,0.92765062957986
10/02/1981,2.92632405539206,2.90711526107485,2.78392059246959,3.06506765978945,2.19111537968818,0.932397773287348
10/09/1981,2.87116118645423,2.85109835708521,2.70681817843667,3.11943807896127,2.23659574676338,0.936601895187856
10/16/1981,2.81811863787032,2.81813167350015,2.63276376382027,3.17087799716129,2.2753396736651,0.939758734087386
10/23/1981,2.76385147119959,2.80503547865356,2.55908487064898,3.21737719835005,2.30758962997014,0.941435116491545
10/30/1981,2.70416121743549,2.79229209823693,2.48277951978634,3.25697331746403,2.33341152999801,0.941210484157282
11/06/1981,2.63493904791458,2.75252507349721,2.40118449668278,3.28793788897143,2.35272202531683,0.938717266648848
11/13/1981,2.55777173865072,2.67695990746322,2.3173009701959,3.30882864242053,2.36584397532424,0.933664381776841
11/20/1981,2.47262013596859,2.56831385807244,2.23159810980835,3.31906347723599,2.37343483375762,0.925843096509066
11/27/1981,2.38442635185395,2.45615871368978,2.14824156295603,3.31922379214572,2.37684991515155,0.915129068768342
12/04/1981,2.29883081315568,2.37285113712629,2.07167533872529,3.31064105776012,2.37736694137028,0.901489749157917
12/11/1981,2.21739805817437,2.32770878185774,2.00145576184668,3.29565244707703,2.37667016656149,0.88497835053365
12/18/1981,2.14076466717015,2.31111451726858,1.93640655763665,3.27673363341115,2.37592201171144,0.865732394265123
12/25/1981,2.07250327755572,2.30345543116645,1.87819442986011,3.25648582745071,2.37620301227606,0.843970083683042
01/01/1982,2.01103494043329,2.27247078329148,1.8236503288373,3.23738531634307,2.37821385440653,0.819969888471962
01/08/1982,1.95978500850821,2.21153548764998,1.77550802976347,3.22122020471673,2.38191076872637,0.794036967472286
01/15/1982,1.92465207829856,2.14133857974988,1.73943983022962,3.20925338063018,2.38682519771547,0.766548838731913
01/22/1982,1.90480668855757,2.08393520040862,1.71469672537365,3.20201526883,2.39258687677774,0.737843931796438
01/29/1982,1.90395001609206,2.07133721721897,1.70593341118362,3.19920309342671,2.39821826077326,0.708250313123331
02/05/1982,1.91523565886914,2.10022738893032,1.70786750472547,3.19997889918207,2.40251216894625,0.678069605074086
02/12/1982,1.93872570437468,2.16195512367969,1.72203763882153,3.20282708277207,2.40481105592757,0.64756289196987
02/19/1982,1.96965946685369,2.22853137818315,1.7446924166033,3.20666944012039,2.40413439450193,0.616948610757564
02/26/1982,2.00359680625343,2.27588651169562,1.77250474141008,3.21015582749185,2.40004732496566,0.586406080897878
03/05/1982,2.03428395630099,2.28868452171478,1.80010455733925,3.21226398290455,2.39207650271886,0.556075512893301
03/12/1982,2.06088454970723,2.27671116566395,1.82629574199849,3.21252573160787,2.38075629288549,0.526062087563575
03/19/1982,2.08525025003827,2.262546355988,1.85257335660269,3.2106465782632,2.36646102541466,0.496441067195642
03/26/1982,2.10668635462036,2.25707126024547,1.8775846108504,3.20655568699921,2.35008637562081,0.467258505172425
04/02/1982,2.12572762969396,2.26272664812182,1.90172372785877,3.20021169773735,2.33200327284715,0.438539318572957
04/09/1982,2.14890910588932,2.28407583062294,1.93069152114263,3.19174268749135,2.31327234976158,0.410287380662211
04/16/1982,2.1773797397599,2.31285478304082,1.96581307476366,3.18108994124717,2.29409307285327,0.382492081154935
04/23/1982,2.2136091320749,2.34710065151187,2.00945195478302,3.16819414858973,2.2751035420746,0.355112099096867
04/30/1982,2.26159642574043,2.399675386564,2.06579980296619,3.15306319854705,2.25632679016472,0.328093543188187
05/07/1982,2.32359710104388,2.48724098116109,2.13700329049719,3.13583622059228,2.23799392419761,0.301362044702031
05/14/1982,2.40095910413246,2.62194085685705,2.22414133927208,3.11680108211474,2.22004171397834,0.274828863091707
05/21/1982,2.49245114041501,2.80854546837219,2.32568616286612,3.09644269811371,2.20218400974252,0.248396900219648
05/28/1982,2.58987556563852,3.02495205821935,2.43303223841151,3.07544647450543,2.18415321836536,0.221965454993652
06/04/1982,2.68618422286555,3.24204850396427,2.53863419919315,3.05461404196718,2.16550016255293,0.195435326795589
06/11/1982,2.77764509175428,3.43426508149602,2.63742737076889,3.03506828971047,2.14597195201243,0.168713801907056
06/18/1982,2.85549599804503,3.56783212335891,2.72043304820189,3.01745915973567,2.12477472901675,0.141718651320318
06/25/1982,2.91434297982585,3.62642411403671,2.78192321349067,3.00226291731067,2.10122475817579,0.114381859512787
07/02/1982,2.95384501837173,3.61401826020955,2.82180377004671,2.98946028436456,2.07430471975389,0.0866543729166149
07/09/1982,2.97866003540457,3.5474717902758,2.84556105978126,2.97843535532855,2.04282204938796,0.0584969379819252
07/16/1982,2.99371018160748,3.44715928888643,2.85920520103936,2.96804585777635,2.00575094149821,0.0298941297953781
07/23/1982,3.0121247190049,3.34984811554249,2.87662041363536,2.95708123641962,1.96230927156762,0.000833960011294377
07/30/1982,3.0428329886136,3.28351597740452,2.90770606470295,2.94418184245868,1.91162007585199,-0.0286842164296958
08/06/1982,3.09371379443051,3.27750145508398,2.96038129885226,2.92808318924723,1.85384813956395,-0.0586546346786577
08/13/1982,3.16592591532228,3.35073011505111,3.03584700210887,2.90792513293225,1.78864622235521,-0.0890600332888834
08/20/1982,3.25089590368539,3.50258233106089,3.12537211346752,2.88280876075641,1.71660602102661,-0.119870606487814
08/27/1982,3.33908908111247,3.72212479311876,3.21943893212694,2.85220369700449,1.6377017647306,-0.151040706067812
09/03/1982,3.41350402866524,3.97183604359426,3.30009407442563,2.81606487040987,1.5529762046541,-0.182505334195146
09/10/1982,3.45547005344727,4.19510432691246,3.34736310999573,2.77497760631674,1.46317727718793,-0.214178982904332
09/17/1982,3.4483673194872,4.33150882709695,3.34449818812795,2.72916569572358,1.36872509224133,-0.245952663709181
09/24/1982,3.37581751440726,4.32496345007817,3.27449385930929,2.67912143503061,1.27063540704058,-0.277693730420106
10/01/1982,3.2322070709529,4.15024425452301,3.13204508083806,2.62503490759632,1.16929980218051,-0.309249341533148
10/08/1982,3.02157022146635,3.81684955325607,2.92135482222058,2.56695748910179,1.0655380285521,-0.340463377640964
10/15/1982,2.75676074455371,3.36808045145865,2.65552633513159,2.50495515992078,0.960351753650834,-0.371149405869576
10/22/1982,2.45920456819739,2.8702966950331,2.3565879880463,2.43892731287522,0.854236778906316,-0.401159305636998
10/29/1982,2.15038172303582,2.38670028841762,2.04569475035367,2.36903706948074,0.748640907288906,-0.430355390805531
11/05/1982,1.850441639797,1.96863093416742,1.74337437705896,2.29522408764535,0.644410639051762,-0.458627513839009
11/12/1982,1.57440955517964,1.64262785290878,1.46475878577188,2.21798099967041,0.542302062691357,-0.485895737845089
11/19/1982,1.33255203684999,1.41538580239037,1.22101535943123,2.13694377505234,0.443107190525259,-0.512109289930424
11/26/1982,1.12928031730584,1.27727360495346,1.01667570672365,2.05267140939993,0.347288610966267,-0.537242362599294
12/03/1982,0.962130948393567,1.20408330638955,0.849766884846648,1.96561161516794,0.254976418183787,-0.561291422657091
12/10/1982,0.82630377300931,1.16770858804109,0.715244454914502,1.87675908324325,0.166435484558264,-0.584269648752311
12/17/1982,0.714932213497841,1.14285169175649,0.606463895569568,1.78689388170247,0.0813070422815137,-0.60620159580793
12/24/1982,0.618145945829347,1.10121410366015,0.513396927874393,1.69704474659315,-0.000786007976703299,-0.627118828886885
12/31/1982,0.530898868567687,1.03034850609724,0.430845499803659,1.60812816057036,-0.0804364338657224,-0.647052927343003
01/07/1983,0.449542013269381,0.928793266441382,0.354923688149469,1.52092102679115,-0.158149625769743,-0.666035969456052
01/14/1983,0.37339575845824,0.808985180100313,0.284793811196215,1.43613236129623,-0.234805684977227,-0.684092656005525
01/21/1983,0.302310681866407,0.686133119201955,0.219853975219955,1.35429515462436,-0.310838390528037,-0.701251881772754
01/28/1983,0.237796407596798,0.57772986273635,0.161146127034624,1.27577429288597,-0.386577754674098,-0.717535893575673
02/04/1983,0.180611342567175,0.492483035927741,0.109372467228607,1.20052217773583,-0.462258416023904,-0.732965694175549
02/11/1983,0.13208244453954,0.428946674077526,0.0654888825067133,1.12851189936312,-0.537902031979262,-0.747556396016195
02/18/1983,0.0934822506419314,0.385687875390061,0.0314647330147483,1.05884004144607,-0.613469034726877,-0.761315932273515
02/25/1983,0.064727489529861,0.357227074494252,0.00742497505440194,0.991045967097428,-0.688756606935789,-0.774242545519625
03/04/1983,0.0434006931182752,0.338057005828981,-0.00844046792829259,0.924451865602034,-0.763476358422195,-0.786322679911345
03/11/1983,0.0290242466962174,0.332982856817962,-0.0165123321928197,0.858677496222228,-0.837046400795077,-0.797529255498564
03/18/1983,0.0189514080030109,0.340855442370152,-0.0193873343745126,0.793570040059591,-0.908829835020684,-0.807819587157914
03/25/1983,0.00872976967888137,0.35179746984176,-0.021432645386302,0.729178158297552,-0.978258761112747,-0.817134260275977
04/01/1983,-0.00343171251751736,0.357424564741934,-0.0246818387208593,0.665746273449578,-1.0445242202766,-0.825400034966767
04/08/1983,-0.0199699355980231,0.343447118847967,-0.0317203681108746,0.603671652221742,-1.1069363910343,-0.832533256817972
04/15/1983,-0.041871282428831,0.300428011937662,-0.0440227964436079,0.543575313180581,-1.1647910901734,-0.838432524036273
04/22/1983,-0.0686609920313658,0.229645566935589,-0.0613708526318357,0.485977354889373,-1.21731840208735,-0.843009087741666
04/29/1983,-0.0987806381934759,0.141200755489403,-0.0826113180504772,0.431469202895386,-1.26372147539621,-0.846174351368626
05/06/1983,-0.129421922941589,0.0501492604788283,-0.105171712596705,0.380546415018148,-1.30333309974621,-0.847850998919569
05/13/1983,-0.157165402913229,-0.0282144153930831,-0.125969100693703,0.333728482174841,-1.3356003742458,-0.847979393786777
05/20/1983,-0.179001009106619,-0.0862457952661769,-0.141858035868728,0.291130724564839,-1.35999478398101,-0.84652062479868
05/27/1983,-0.19454836130831,-0.127936450205672,-0.152760497013421,0.253215632971397,-1.37615236063509,-0.843458560460009
06/03/1983,-0.201089692904027,-0.154036693361946,-0.155887967234227,0.220146349258581,-1.3840325270223,-0.838803188494595
06/10/1983,-0.199533162405831,-0.168624748330427,-0.152319187228795,0.192221255055037,-1.3837542498047,-0.832589723475619
06/17/1983,-0.191365942880961,-0.174120301820456,-0.143530238972431,0.16966329273596,-1.37576817577196,-0.824879291334069
06/24/1983,-0.177484590518569,-0.166940157946997,-0.130258606367313,0.152551877444581,-1.36085433982288,-0.815757736364913
07/01/1983,-0.159121262944764,-0.144077849929549,-0.113861202593771,0.141040631647221,-1.33986455942416,-0.805330528773003
07/08/1983,-0.139569638901969,-0.11241008391278,-0.0974329262237719,0.135145761851102,-1.31407867403201,-0.793707647449354
07/15/1983,-0.119991753833671,-0.0785201521594408,-0.0820968306204041,0.134760117310885,-1.28473555895797,-0.781025512199457
07/22/1983,-0.103262889779389,-0.0538160351875977,-0.0705385621509833,0.139620092205775,-1.25309253717454,-0.767396668174166
07/29/1983,-0.0905646541921057,-0.0453634872991596,-0.0637302637007044,0.149255112433735,-1.22033127993686,-0.752926821892586
08/05/1983,-0.082907312468669,-0.0540772613847022,-0.0625099097167731,0.163172552606011,-1.18762310870824,-0.737706185449656
08/12/1983,-0.0801538641943899,-0.0757567473169061,-0.0661919669527231,0.180310006991253,-1.15571820034614,-0.721806979534507
08/19/1983,-0.0823609327556176,-0.106240731796092,-0.0748649955255849,0.200051016379315,-1.12528968100539,-0.705284863356423
08/26/1983,-0.0870578515568052,-0.139794550674951,-0.0855140404468945,0.221293579779056,-1.0969414632345,-0.688182456169817
09/02/1983,-0.0926150611142256,-0.177015092680947,-0.0962949621510149,0.243053140247877,-1.07084711789506,-0.670531806539025
09/09/1983,-0.0970843618008917,-0.220535091782749,-0.105433890711744,0.264513885304135,-1.04678102385349,-0.652357729904551
09/16/1983,-0.0986726740619552,-0.268742574085679,-0.11059264712286,0.284609648071409,-1.02476207640906,-0.633681649038523
09/23/1983,-0.0949567523167924,-0.313621646564702,-0.109369560022443,0.302555983915405,-1.0043959749093,-0.614523250743934
09/30/1983,-0.0855982336167126,-0.347353878960041,-0.101332639035857,0.317636811440538,-0.985254464423367,-0.594904669140039
10/07/1983,-0.0697248623075682,-0.360174635073926,-0.0855038757493566,0.329270838509299,-0.96695261574295,-0.574844079709622
10/14/1983,-0.0482510742164871,-0.347205879915147,-0.0628791752368013,0.337052234257266,-0.948902980297722,-0.554368769783393
10/21/1983,-0.0218045195325757,-0.311736504408133,-0.0344444710535981,0.340867046722002,-0.930496573264032,-0.533489816410851
10/28/1983,0.00557410786381872,-0.267156524651049,-0.00416650847593755,0.340549143257888,-0.911390762587107,-0.512216550107138
11/04/1983,0.0335963599102478,-0.217527973765101,0.0270416949914426,0.336289728962299,-0.890894502733953,-0.490549636824918
11/11/1983,0.0586429812306681,-0.171001349835808,0.0554600647926245,0.328087516713194,-0.868616073817474,-0.468485176198474
11/18/1983,0.0798096579863709,-0.122993060883356,0.0797454623890188,0.31624742031053,-0.844230348006963,-0.446017692219638
11/25/1983,0.0956945037248719,-0.0690560701054168,0.0982873695299216,0.300979450141264,-0.817593690175667,-0.423144168470453
12/02/1983,0.104750752484328,-0.00963846732309368,0.10923541485729,0.282579090753613,-0.788624423086127,-0.399867864191021
12/09/1983,0.106239800465441,0.0509255293187361,0.111748787642164,0.261281752767078,-0.757489559569494,-0.376201367038258
12/16/1983,0.0993686637431843,0.100368283528246,0.10493124068616,0.237364371803894,-0.724549972132998,-0.352170129892532
12/23/1983,0.0827557315929821,0.124331473345508,0.0875454078192179,0.210982886447482,-0.690307724208123,-0.327814119601508
12/30/1983,0.0563000563903335,0.114635175664224,0.0599523346844973,0.182150383710471,-0.655528156257008,-0.303188311883104
01/06/1984,0.022912524346989,0.0767980621651682,0.0254088384140699,0.150932618776946,-0.620920329628405,-0.27835187925864
01/13/1984,-0.0159472980132321,0.0178317647592997,-0.0140759446427218,0.117371152350528,-0.587326599316955,-0.253386075246159
01/20/1984,-0.0579546820947286,-0.0511853692256285,-0.0555838202960032,0.0816049801698214,-0.555624810907314,-0.228351765226023
01/27/1984,-0.098915214407388,-0.118374724784829,-0.0945050813116367,0.0438587418741275,-0.526428619440622,-0.203307742565806
02/03/1984,-0.135911702064852,-0.17936559693093,-0.127879248501402,0.00476793562832427,-0.500142141692012,-0.178299077857045
02/10/1984,-0.166460654962738,-0.232268093875382,-0.15284192174228,-0.0351775733170691,-0.477184175021695,-0.153357188915057
02/17/1984,-0.187535797220952,-0.273095349726219,-0.166789496139357,-0.0748998419656384,-0.457529620126968,-0.128500810956757
02/24/1984,-0.197979951863336,-0.299774175327294,-0.168856727013393,-0.113349756381749,-0.441030322104986,-0.103738978259763
03/02/1984,-0.195924131984496,-0.306809902219483,-0.157628002667426,-0.149384243815965,-0.427348359711663,-0.0790733569369145
03/09/1984,-0.179811954532304,-0.291362933243022,-0.131965751585208,-0.181917835079961,-0.416064196558802,-0.0545017424743507
03/16/1984,-0.148197831816284,-0.255847242132993,-0.0909498242472639,-0.20993584193265,-0.406641014414853,-0.0300216619282179
03/23/1984,-0.100274942889809,-0.205471230031026,-0.03404444570267,-0.232708865221196,-0.398506883096907,-0.00563306539727272
03/30/1984,-0.0351984468473039,-0.143616536585709,0.0393804796791547,-0.249691910130301,-0.391143215065743,0.0186579092989357
04/06/1984,0.046589593483626,-0.0717199819696385,0.128942810804837,-0.260559629092052,-0.38418497958559,0.0428432223469785
04/13/1984,0.14314586984303,0.0132047546124689,0.232508092884489,-0.265216952532019,-0.377074627418739,0.0669026822197083
04/20/1984,0.253079616091697,0.11848115921078,0.34898153096786,-0.263728519987145,-0.369626706077314,0.0908230113213872
04/27/1984,0.37429325947157,0.247720558090812,0.476086217097489,-0.256189809305027,-0.361231731708727,0.114587050707029
05/04/1984,0.502449163878687,0.394995438248863,0.609336492507351,-0.242510355333027,-0.35164679843273,0.138179653544101
05/11/1984,0.633629596504173,0.550602653419296,0.744915592139654,-0.223155686421316,-0.340513907812389,0.161584670577263
05/18/1984,0.761755719408493,0.700659296937456,0.875884312943072,-0.197632804666397,-0.327393383351006,0.184783980148714
05/25/1984,0.881193863543072,0.836228570829277,0.996426225949678,-0.166023574342915,-0.312163391495851,0.207754942943813
06/01/1984,0.987969564046281,0.957787192814057,1.10211679396205,-0.128405913010413,-0.294538280108515,0.230468344051305
06/08/1984,1.07674392504977,1.06555573672321,1.18722253987993,-0.0850304257442387,-0.27425129041388,0.252886619839421
06/15/1984,1.14525509087842,1.16259458022686,1.249569792299,-0.0365482935967467,-0.251290227826446,0.274961568109386
06/22/1984,1.18980403381884,1.24167979048955,1.28565105697969,0.0161162093131195,-0.225678695408487,0.296633494122689
06/29/1984,1.20707448869032,1.28755204992418,1.29239373532816,0.0718120267682713,-0.197444533516569,0.317832663865681
07/06/1984,1.19444832313024,1.28287580881145,1.2677857212154,0.129141755572836,-0.167013988298455,0.338484447532385
07/13/1984,1.15281820986607,1.22038454639825,1.21340462220958,0.186454012295635,-0.134724358371431,0.358499825258994
07/20/1984,1.08807163410655,1.10971829246313,1.13595332588264,0.241972355052346,-0.101015698974787,0.377806550515091
07/27/1984,1.00623488609524,0.969528175587172,1.04201707445849,0.294020138197329,-0.0661136859200986,0.396335643514629
08/03/1984,0.915253549059075,0.827543053503173,0.939992005852956,0.341163113042264,-0.0304388171626077,0.414031849970212
08/10/1984,0.822288703604804,0.705711610961817,0.83761071540377,0.38195197338879,0.00598908901824874,0.430857413342883
08/17/1984,0.732588635013219,0.615536106131364,0.739725295773198,0.416065813782276,0.0427299450399814,0.446793334997812
08/24/1984,0.648085860830443,0.552888712308467,0.64813426278743,0.443134377919449,0.0794360825292301,0.461839645494639
08/31/1984,0.570417034885398,0.508069705312423,0.564176301967029,0.463227280016795,0.115579603364718,0.4760166081531
09/07/1984,0.500882464160343,0.471844517071396,0.488766006814839,0.476675474203228,0.150452512130398,0.489362996740919
09/14/1984,0.437433815315965,0.434690618873523,0.419808890850501,0.483941116320473,0.183204722575481,0.501935421161527
09/21/1984,0.377585827472588,0.391334063132732,0.354733123986441,0.485475795824957,0.212947125615173,0.513806740865018
09/28/1984,0.320025306362305,0.34258375243432,0.292114200585276,0.481840987736372,0.238759602542483,0.525061095521906
10/05/1984,0.264132642897323,0.291042292330774,0.231342048185854,0.473448125277138,0.259818752644615,0.535786852340868
10/12/1984,0.208790485471257,0.235483297272774,0.171264934316255,0.460777347924328,0.275422521879446,0.546086017431687
10/19/1984,0.154539505393887,0.176295688300632,0.112779783520469,0.443934940736796,0.284895618296468,0.556048508491991
10/26/1984,0.102878456693885,0.115442035612129,0.05749028601486,0.422980233243238,0.288147571614566,0.565759365978213
11/02/1984,0.0543415370293049,0.0549108899584502,0.00663874337602426,0.397792197297987,0.28484692715871,0.575294477006239
11/09/1984,0.00851488159303867,-0.00364643739971729,-0.0400138652055896,0.368330564054623,0.275535123619655,0.584716444757356
11/16/1984,-0.0356925701054741,-0.0574085428249795,-0.0831693071715888,0.33473258803765,0.26048822295443,0.594074067394947
11/23/1984,-0.0782115339541366,-0.102929674603346,-0.122790014110572,0.297322369887515,0.24054428412382,0.603402525613813
11/30/1984,-0.120293280918952,-0.141560127551221,-0.159932940291372,0.256582291401147,0.21638160144247,0.612722730359704
12/07/1984,-0.161099035517055,-0.173825799153234,-0.193950586732287,0.213318168234155,0.188925697149381,0.62204199902216
12/14/1984,-0.202349340336557,-0.207030398628503,-0.2269355972832,0.168578225593963,0.159279365707428,0.63135449242241
12/21/1984,-0.243561615520814,-0.245332590833748,-0.258757972397655,0.123573448967293,0.12837319761699,0.640641060779055
12/28/1984,-0.2830838757452,-0.288765989485742,-0.288121950305815,0.0796129575806826,0.0970755922326887,0.649872025439911
01/04/1985,-0.320564887546008,-0.3376211204641,-0.315294854496965,0.0380742481859886,0.0665131715834757,0.659008273213571
01/11/1985,-0.352750488943625,-0.384754759284219,-0.337898409393384,0.000536946415891649,0.0375536223007799,0.66799954277556
01/18/1985,-0.376532515716044,-0.420266232806831,-0.353116718681716,-0.0319222200161911,0.0109162114595929,0.676789840405078
01/25/1985,-0.390732770032661,-0.439236225469819,-0.360326782313608,-0.0582697552316194,-0.012568449592803,0.685318144743527
